hash,source,init,data,
202F64A6,CRC2,FFFFFFFF,"nActEms054::Walk",
A26AB65F,CRC2,FFFFFFFF,"nActEms054::FastWalk",
868A618C,CRC2,FFFFFFFF,"nActEms054::Run",
F9B60F35,CRC2,FFFFFFFF,"nActEms054::FoxWalk",
5BE2B335,CRC2,FFFFFFFF,"nActEms054::WalkSeek",
EF19829D,CRC2,FFFFFFFF,"nActEms054::FoxWalkSeek",
728F5EF2,CRC2,FFFFFFFF,"nActEms054::ClimbWall",
8D9E0BB4,CRC2,FFFFFFFF,"nActEms054::Turn",
A3751790,CRC2,FFFFFFFF,"nActEms054::NeckTurnA",
3A7C462A,CRC2,FFFFFFFF,"nActEms054::NeckTurnB",
9782E7B5,CRC2,FFFFFFFF,"nActEms054::QuickTurn",
A0D18E5,CRC2,FFFFFFFF,"nActEms054::Jump",
937AAC47,CRC2,FFFFFFFF,"nActEms054::HighJump",
3561897F,CRC2,FFFFFFFF,"nActEms054::CombatJump",
6597AF3E,CRC2,FFFFFFFF,"nActEms054::SideStepBase",
EFFDB5E5,CRC2,FFFFFFFF,"nActEms054::SideStepL",
15F28886,CRC2,FFFFFFFF,"nActEms054::SideStepR",
5289887D,CRC2,FFFFFFFF,"nActEms054::GroupPinch",
59C38C35,CRC2,FFFFFFFF,"nActEms054::CircleFoxWalk",
7049EA0A,CRC2,FFFFFFFF,"nActEms054::CircleRunLeft",
C57EB4E0,CRC2,FFFFFFFF,"nActEms054::CircleRunRight",
6796FC7F,CRC2,FFFFFFFF,"nActEms054::CircleRunBrake",
D64D9C2C,CRC2,FFFFFFFF,"nActEms054::FriendHitStep",
F3F8EC65,CRC2,FFFFFFFF,"nActEms054::DamageHigh",
EF843A9B,CRC2,FFFFFFFF,"nActEms054::Die",
4BAB02BD,CRC2,FFFFFFFF,"nActEms054::DamageSmash",
CC7BC956,CRC2,FFFFFFFF,"nActEms054::DamageFly",
AABCD2FF,CRC2,FFFFFFFF,"nActEms054::DieFly",
8E0573E6,CRC2,FFFFFFFF,"nActEms054::DieFrozen",
4D916E67,CRC2,FFFFFFFF,"nActEms054::DieFrozenFly",
C57E1AD,CRC2,FFFFFFFF,"nActEms054::DamageSound",
5B177D2A,CRC2,FFFFFFFF,"nActEms054::DamageFlash",
3EAF8D59,CRC2,FFFFFFFF,"nActEms054::DamageSleepEnd",
8571D7C0,CRC2,FFFFFFFF,"nActEms054::DamageParalyse",
F189D93E,CRC2,FFFFFFFF,"nActEms054::DamageStun",
4142D07B,CRC2,FFFFFFFF,"nActEms054::CharmBegin",
F497C6FD,CRC2,FFFFFFFF,"nActEms054::CharmCombiWait",
82B49BFB,CRC2,FFFFFFFF,"nActEms054::CharmCombiAttack",
EC50C5E0,CRC2,FFFFFFFF,"nActEms054::DieStartQuest",
80C95DBC,CRC2,FFFFFFFF,"nActEms054::CharmMountCallEnter",
214DE4CB,CRC2,FFFFFFFF,"nActEms054::CharmMountCallExit",
C34AA57A,CRC2,FFFFFFFF,"nActEms054::CharmMountEndReflesh",
721DFA97,CRC2,FFFFFFFF,"nActEms054::CharmMountBegin",
8396EAA8,CRC2,FFFFFFFF,"nActEms054::CharmMountArrivalShort",
3C9CEB85,CRC2,FFFFFFFF,"nActEms054::CharmMountArrivalLong",
BAFDB4B,CRC2,FFFFFFFF,"nActEms054::CharmMountRunEnd",
957F374E,CRC2,FFFFFFFF,"nActEms054::CharmMountWalkEnd",
8D309FFE,CRC2,FFFFFFFF,"nActEms054::CharmMountRequestStopEnd",
4C2FFA56,CRC2,FFFFFFFF,"nActEms054::Eat",
1A96FB87,CRC2,FFFFFFFF,"nActEms054::EatB",
F9283099,CRC2,FFFFFFFF,"nActEms054::Sleep",
11F8236C,CRC2,FFFFFFFF,"nActEms054::SleepB",
82810A3B,CRC2,FFFFFFFF,"nActEms054::LieDown",
295B4892,CRC2,FFFFFFFF,"nActEms054::LieDownB",
D38DE464,CRC2,FFFFFFFF,"nActEms054::CircleRun",
FBEAE085,CRC2,FFFFFFFF,"nActEms054::DamageSleep",
38744B89,CRC2,FFFFFFFF,"nActEms054::CharmMountEnd",
A6546DAE,CRC2,FFFFFFFF,"nActEms054::CharmMountMoveEnd",
161A8D21,CRC2,FFFFFFFF,"nActEms054::CharmMountRequestStop",
F80704BA,CRC2,FFFFFFFF,"nActEms054::CharmMountFastJump",
D456482D,CRC2,FFFFFFFF,"nActEms054::CharmMountFastAdjustJump",
668D261A,CRC2,FFFFFFFF,"nActEms054::CharmMountFastAdjustJumpOff",
741B3F52,CRC2,FFFFFFFF,"nActEms054::CharmMountFastAdjustHighJump",
5133DBCB,CRC2,FFFFFFFF,"nActEms054::CharmMountFastAdjustHighJumpOff",
D7EDA052,CRC2,FFFFFFFF,"nActEms055::Idle",
7D537E61,CRC2,FFFFFFFF,"nActEms055::IdleTree",
8B02C464,CRC2,FFFFFFFF,"nActEms055::IdleFly",
2BE90000,CRC2,FFFFFFFF,"nActEms055::Turn",
4D5046B6,CRC2,FFFFFFFF,"nActEms055::TurnFly",
FC617CE2,CRC2,FFFFFFFF,"nActEms055::QuickTurnFly",
17D0AA39,CRC2,FFFFFFFF,"nActEms055::TakeOff",
6D6F01BB,CRC2,FFFFFFFF,"nActEms055::TakeOffTree",
5F85182F,CRC2,FFFFFFFF,"nActEms055::TakeOffSwitchPatternByDist",
14B0BBAB,CRC2,FFFFFFFF,"nActEms055::TakeOffSwitchPatternAdjust",
B0A31049,CRC2,FFFFFFFF,"nActEms055::Landing",
8239C69F,CRC2,FFFFFFFF,"nActEms055::LandingTree",
DD3E2D8B,CRC2,FFFFFFFF,"nActEms055::Glide",
71B5062,CRC2,FFFFFFFF,"nActEms055::GlideSlow",
59AF54AB,CRC2,FFFFFFFF,"nActEms055::GlideLow",
C319C5EA,CRC2,FFFFFFFF,"nActEms055::GlideHigh",
4B053244,CRC2,FFFFFFFF,"nActEms055::GlideEscape",
6D98427D,CRC2,FFFFFFFF,"nActEms055::GlideTaxi",
56782AFC,CRC2,FFFFFFFF,"nActEms055::DirectGlide",
28F56CE9,CRC2,FFFFFFFF,"nActEms055::DirectGlideSlow",
1ECEA46,CRC2,FFFFFFFF,"nActEms055::DirectGlidePlayer",
834B38C,CRC2,FFFFFFFF,"nActEms055::DirectGlideEnemy",
A1B4D00E,CRC2,FFFFFFFF,"nActEms055::DirectGlideForTaxi",
1A23BE08,CRC2,FFFFFFFF,"nActEms055::GainAltitude",
AF26C9DB,CRC2,FFFFFFFF,"nActEms055::GainAltitudeDestination",
8B1EBEFC,CRC2,FFFFFFFF,"nActEms055::LoseAltitude",
AA684EDF,CRC2,FFFFFFFF,"nActEms055::LoseAltitudeDestination",
44C4B792,CRC2,FFFFFFFF,"nActEms055::TaxiShakeOff",
BFAB78F8,CRC2,FFFFFFFF,"nActEms055::Threat",
89B3B708,CRC2,FFFFFFFF,"nActEms055::ThreatFly",
27CCFFB8,CRC2,FFFFFFFF,"nActEms055::Search",
5E3DC027,CRC2,FFFFFFFF,"nActEms055::SearchFly",
9253514F,CRC2,FFFFFFFF,"nActEms055::SearchTree",
FBB28AC8,CRC2,FFFFFFFF,"nActEms055::LostSeek",
EF397923,CRC2,FFFFFFFF,"nActEms055::LostSeekFly",
877329F3,CRC2,FFFFFFFF,"nActEms055::Eat",
D86D9E78,CRC2,FFFFFFFF,"nActEms055::EatMeat",
3059ECF5,CRC2,FFFFFFFF,"nActEms055::Grooming",
6AA8371E,CRC2,FFFFFFFF,"nActEms055::GroomingTree",
1E4F6E0C,CRC2,FFFFFFFF,"nActEms055::SleepEnd",
96DC7E2B,CRC2,FFFFFFFF,"nActEms055::DamageLow",
9E477F51,CRC2,FFFFFFFF,"nActEms055::DamageLowFly",
B17FC2D,CRC2,FFFFFFFF,"nActEms055::DamageLowFlyForTaxiFall",
D6A4E3CB,CRC2,FFFFFFFF,"nActEms055::DamageSmash",
612D0311,CRC2,FFFFFFFF,"nActEms055::DamageDownFly",
2D71C83,CRC2,FFFFFFFF,"nActEms055::DamageParalyse",
2C1F00BB,CRC2,FFFFFFFF,"nActEms055::DamageStun",
87A9009,CRC2,FFFFFFFF,"nActEms055::RopeHitDamage",
551A5407,CRC2,FFFFFFFF,"nActEms055::DamagePrevTaxi",
24D8E93E,CRC2,FFFFFFFF,"nActEms055::Die",
15A03F89,CRC2,FFFFFFFF,"nActEms055::DieFrozen",
F46AB58F,CRC2,FFFFFFFF,"nActEms055::DieFrozenFly",
35823007,CRC2,FFFFFFFF,"nActEms055::Sleep",
8935A3B0,CRC2,FFFFFFFF,"nActEms055::DamageParalyseFly",
D030395D,CRC2,FFFFFFFF,"nActEms055::DamageParalyseFlyLoop",
66E501F3,CRC2,FFFFFFFF,"nActEms055::DamageSleep",
EA7FF618,CRC2,FFFFFFFF,"nActEms055::DamageSleepFly",
ECB57381,CRC2,FFFFFFFF,"nActEms055::DamageSleepFlyLoop",
D0850069,CRC2,FFFFFFFF,"nActEms055::DamageStunFly",
BDC7C6BC,CRC2,FFFFFFFF,"nActEms055::DieFly",
1ADE63B3,CRC2,FFFFFFFF,"nActEms055::RopeAccepting",
88C64FA1,CRC2,FFFFFFFF,"nActEms055::AcidBreath",
9B1EE3B8,CRC2,FFFFFFFF,"nActEms055::Peck",
25CD4861,CRC2,FFFFFFFF,"nActEms055::PeckForPrologue",
DA04E9D5,CRC2,FFFFFFFF,"nActEms055::RushGliding",
E605BACF,CRC2,FFFFFFFF,"nActEms056::Idle",
B7B0758F,CRC2,FFFFFFFF,"nActEms056::Walk",
CB42C087,CRC2,FFFFFFFF,"nActEms056::Run",
7BB9792A,CRC2,FFFFFFFF,"nActEms056::QuickTurn",
EC69208E,CRC2,FFFFFFFF,"nActEms056::ClimbLowWall",
9D9209CC,CRC2,FFFFFFFF,"nActEms056::Jump",
22A87EA2,CRC2,FFFFFFFF,"nActEms056::LostSearch",
EC2D1F84,CRC2,FFFFFFFF,"nActEms056::AngerSearch",
1E75B5D,CRC2,FFFFFFFF,"nActEms056::Eat",
D42FC5A4,CRC2,FFFFFFFF,"nActEms056::Refresh",
7E5E2D40,CRC2,FFFFFFFF,"nActEms056::DamageDown",
514D4707,CRC2,FFFFFFFF,"nActEms056::DamageParalyse",
91D56C75,CRC2,FFFFFFFF,"nActEms056::DamageStun",
EA931D9E,CRC2,FFFFFFFF,"nActEms056::DamageSleepEnd",
204057C9,CRC2,FFFFFFFF,"nActEms056::DamageFly",
A24C9B90,CRC2,FFFFFFFF,"nActEms056::Die",
623EED79,CRC2,FFFFFFFF,"nActEms056::DieFrozen",
E517DFF6,CRC2,FFFFFFFF,"nActEms056::DieFrozenFly",
1A842428,CRC2,FFFFFFFF,"nActEms056::DamageSleep",
DA7F5573,CRC2,FFFFFFFF,"nActEms056::QuickBite",
510287C5,CRC2,FFFFFFFF,"nActEms056::BackStep",
3C62B7A,CRC2,FFFFFFFF,"nActEms056::SideStepL",
F9C91619,CRC2,FFFFFFFF,"nActEms056::SideStepR",
2896AD60,CRC2,FFFFFFFF,"nActEms056::ThreatShortA",
B19FFCDA,CRC2,FFFFFFFF,"nActEms056::ThreatShortB",
7224B27A,CRC2,FFFFFFFF,"nActEms056::CautionShortA",
EB2DE3C0,CRC2,FFFFFFFF,"nActEms056::CautionShortB",
B9DFBDD9,CRC2,FFFFFFFF,"nActEms056::ShortSearch",
C17D9EEC,CRC2,FFFFFFFF,"nActEms056::SmellShort",
93559CD7,CRC2,FFFFFFFF,"nActEms056::RoarShort",
612C4AB1,CRC2,FFFFFFFF,"nActEms056::EscapeStepA",
F8251B0B,CRC2,FFFFFFFF,"nActEms056::EscapeStepB",
988344CC,CRC2,FFFFFFFF,"nActEms056::ScaredShortA",
18A1576,CRC2,FFFFFFFF,"nActEms056::ScaredShortB",
21D7BBEB,CRC2,FFFFFFFF,"nActEms056::DieSyoukiDrain",
C66C66EC,CRC2,FFFFFFFF,"nActEms056::DieStart",
92119272,CRC2,FFFFFFFF,"nActEms056::CharmMountIyagari",
E442ACE2,CRC2,FFFFFFFF,"nActEms056::CharmMountIkakuBackStep",
6EF3CF13,CRC2,FFFFFFFF,"nActEms056::CharmMountSonobaIkaku",
6250ECC9,CRC2,FFFFFFFF,"nActEms056::LostSeek",
5ADDBD58,CRC2,FFFFFFFF,"nActEms056::ShortBite",
FD43DF08,CRC2,FFFFFFFF,"nActEms056::FoxWalk",
EF2BC94C,CRC2,FFFFFFFF,"nActEms056::CharmMountBaseWalk",
A39535F9,CRC2,FFFFFFFF,"nActEms056::CharmMountWalk",
CF697CEE,CRC2,FFFFFFFF,"nActEms056::CharmMountWalkSeek",
EF5EF99B,CRC2,FFFFFFFF,"nActEms056::CharmMountRun",
164250BC,CRC2,FFFFFFFF,"nActEms056::CharmMountFoxWalk",
36E17984,CRC2,FFFFFFFF,"nActEms056::CharmMountFastWalk",
3FB67AFB,CRC2,FFFFFFFF,"nActEms056::CircleRun",
DE63A956,CRC2,FFFFFFFF,"nActEms056::CircleFoxWalk",
B3AA6CB8,CRC2,FFFFFFFF,"nActEms056::CircleRunBrake",
7816379C,CRC2,FFFFFFFF,"nActEms056::JumpAttack",
E142ACDB,CRC2,FFFFFFFF,"nActEms056::DamageLow",
93A4592E,CRC2,FFFFFFFF,"nActEms056::DamageHigh",
736C655E,CRC2,FFFFFFFF,"nActEms056::DamageSyouki",
FD5C1D1B,CRC2,FFFFFFFF,"nActEms056::DamageSyoukiEnd",
AAC5C610,CRC2,FFFFFFFF,"nActEms056::DamageSmash",
51EDB94F,CRC2,FFFFFFFF,"nActEms056::FriendHitStep",
F561C5D2,CRC2,FFFFFFFF,"nActEms056::DamageSyoukiDrain",
211E6530,CRC2,FFFFFFFF,"nActEms056::CharmBegin",
20AB563A,CRC2,FFFFFFFF,"nActEms056::CharmCombiWait",
F6009D0A,CRC2,FFFFFFFF,"nActEms056::CharmCombiAttack",
844AFA79,CRC2,FFFFFFFF,"nActEms056::DieFly",
49FC7931,CRC2,FFFFFFFF,"nActEms056::InGround",
31E9C709,CRC2,FFFFFFFF,"nActEms056::IdleGround",
C9F764F7,CRC2,FFFFFFFF,"nActEms056::OutGround",
AE99943C,CRC2,FFFFFFFF,"nActEms056::CharmMountCallEnter",
C589E5B6,CRC2,FFFFFFFF,"nActEms056::CharmMountCallExit",
BFD46EEA,CRC2,FFFFFFFF,"nActEms056::CharmMountEnd",
2EDC7693,CRC2,FFFFFFFF,"nActEms056::CharmMountEndReflesh",
86176726,CRC2,FFFFFFFF,"nActEms056::CharmMountQuickTurn",
1CC305C7,CRC2,FFFFFFFF,"nActEms056::CharmMountFastJump",
89B749BA,CRC2,FFFFFFFF,"nActEms056::CharmMountJump",
50C76B9D,CRC2,FFFFFFFF,"nActEms056::CharmMountJumpOff",
7F1639C,CRC2,FFFFFFFF,"nActEms056::CharmMountHighJump",
9CD379CC,CRC2,FFFFFFFF,"nActEms056::CharmMountHighJumpOff",
13F0CCF5,CRC2,FFFFFFFF,"nActEms056::CharmMountArrivalShort",
E5A7278A,CRC2,FFFFFFFF,"nActEms056::CharmMountArrivalLong",
7F1BDDBA,CRC2,FFFFFFFF,"nActEms056::CharmMountRunEnd",
5FB141C2,CRC2,FFFFFFFF,"nActEms056::CharmMountWalkEnd",
6C9A1B22,CRC2,FFFFFFFF,"nActEms056::CharmMountMoveEnd",
CF21412E,CRC2,FFFFFFFF,"nActEms056::CharmMountRequestStop",
5028A97C,CRC2,FFFFFFFF,"nActEms056::CharmMountRequestStopEnd",
DE0C46F4,CRC2,FFFFFFFF,"nActEms058::Yawn",
AA00325A,CRC2,FFFFFFFF,"nActEms058::RelaxAEnd",
B8B59DB4,CRC2,FFFFFFFF,"nActEms058::RelaxBEnd",
8944E377,CRC2,FFFFFFFF,"nActEms058::EatGrassEnd",
F3249CFD,CRC2,FFFFFFFF,"nActEms058::Anger",
94A11851,CRC2,FFFFFFFF,"nActEms058::EatGrass",
1A515D48,CRC2,FFFFFFFF,"nActEms058::RelaxA",
83580CF2,CRC2,FFFFFFFF,"nActEms058::RelaxB",
F9EB5A7A,CRC2,FFFFFFFF,"nActEms058::RushHeadbuttPreAngry",
4A533FFB,CRC2,FFFFFFFF,"nActEms058::RushHeadbuttAttackAngry",
A1AADE10,CRC2,FFFFFFFF,"nActEms058::RushHeadbuttAttackPlaceAngry",
C099B804,CRC2,FFFFFFFF,"nActEms058::DamageFire",
104DCA26,CRC2,FFFFFFFF,"nActEms059::Idle",
7749ECA6,CRC2,FFFFFFFF,"nActEms059::IdleTree",
913E24EA,CRC2,FFFFFFFF,"nActEms059::IdleFly",
EC496A74,CRC2,FFFFFFFF,"nActEms059::Turn",
576CA638,CRC2,FFFFFFFF,"nActEms059::TurnFly",
B994D506,CRC2,FFFFFFFF,"nActEms059::QuickTurnFly",
DEC4AB7,CRC2,FFFFFFFF,"nActEms059::TakeOff",
479A9096,CRC2,FFFFFFFF,"nActEms059::TakeOffTree",
A637BF5C,CRC2,FFFFFFFF,"nActEms059::TakeOffSwitchPatternByDist",
ED021CD8,CRC2,FFFFFFFF,"nActEms059::TakeOffSwitchPatternAdjust",
AA9FF0C7,CRC2,FFFFFFFF,"nActEms059::Landing",
A8CC57B2,CRC2,FFFFFFFF,"nActEms059::LandingTree",
8A9138C4,CRC2,FFFFFFFF,"nActEms059::Glide",
2111DE3,CRC2,FFFFFFFF,"nActEms059::GlideSlow",
53B5C66C,CRC2,FFFFFFFF,"nActEms059::GlideLow",
C613886B,CRC2,FFFFFFFF,"nActEms059::GlideHigh",
61F0A369,CRC2,FFFFFFFF,"nActEms059::GlideEscape",
68920FFC,CRC2,FFFFFFFF,"nActEms059::GlideTaxi",
7C8DBBD1,CRC2,FFFFFFFF,"nActEms059::DirectGlide",
340C15E3,CRC2,FFFFFFFF,"nActEms059::DirectGlideSlow",
D2DAD7AD,CRC2,FFFFFFFF,"nActEms059::DirectGlidePlayer",
E8FDA3EB,CRC2,FFFFFFFF,"nActEms059::DirectGlideEnemy",
96BFDDC3,CRC2,FFFFFFFF,"nActEms059::DirectGlideForTaxi",
5FD617EC,CRC2,FFFFFFFF,"nActEms059::GainAltitude",
D09B72B9,CRC2,FFFFFFFF,"nActEms059::GainAltitudeDestination",
CEEB1718,CRC2,FFFFFFFF,"nActEms059::LoseAltitude",
D5D5F5BD,CRC2,FFFFFFFF,"nActEms059::LoseAltitudeDestination",
1311E76,CRC2,FFFFFFFF,"nActEms059::TaxiShakeOff",
599F8BEC,CRC2,FFFFFFFF,"nActEms059::Threat",
8CB9FA89,CRC2,FFFFFFFF,"nActEms059::ThreatFly",
C1F80CAC,CRC2,FFFFFFFF,"nActEms059::Search",
5B378DA6,CRC2,FFFFFFFF,"nActEms059::SearchFly",
8E9E8B4,CRC2,FFFFFFFF,"nActEms059::SearchTree",
F1A8180F,CRC2,FFFFFFFF,"nActEms059::LostSeek",
C5CCE80E,CRC2,FFFFFFFF,"nActEms059::LostSeekFly",
F0B1E988,CRC2,FFFFFFFF,"nActEms059::Eat",
C2517EF6,CRC2,FFFFFFFF,"nActEms059::EatMeat",
3A437E32,CRC2,FFFFFFFF,"nActEms059::Grooming",
2F5D9EFA,CRC2,FFFFFFFF,"nActEms059::GroomingTree",
1455FCCB,CRC2,FFFFFFFF,"nActEms059::SleepEnd",
93D633AA,CRC2,FFFFFFFF,"nActEms059::DamageLow",
DBB2D6B5,CRC2,FFFFFFFF,"nActEms059::DamageLowFly",
74AA474F,CRC2,FFFFFFFF,"nActEms059::DamageLowFlyForTaxiFall",
FC5172E6,CRC2,FFFFFFFF,"nActEms059::DamageSmash",
C60FD0D9,CRC2,FFFFFFFF,"nActEms059::DamageDownFly",
97CF74D2,CRC2,FFFFFFFF,"nActEms059::DamageParalyse",
B6A5B940,CRC2,FFFFFFFF,"nActEms059::DamageStun",
AF5843C1,CRC2,FFFFFFFF,"nActEms059::RopeHitDamage",
C0023C56,CRC2,FFFFFFFF,"nActEms059::DamagePrevTaxi",
531A2945,CRC2,FFFFFFFF,"nActEms059::Die",
10AA7208,CRC2,FFFFFFFF,"nActEms059::DieFrozen",
B19F1C6B,CRC2,FFFFFFFF,"nActEms059::DieFrozenFly",
622D2548,CRC2,FFFFFFFF,"nActEms059::Sleep",
5A039E5B,CRC2,FFFFFFFF,"nActEms059::DamageParalyseFly",
6B3B9BBC,CRC2,FFFFFFFF,"nActEms059::DamageParalyseFlyLoop",
4C1090DE,CRC2,FFFFFFFF,"nActEms059::DamageSleep",
7F679E49,CRC2,FFFFFFFF,"nActEms059::DamageSleepFly",
DBBE7E4C,CRC2,FFFFFFFF,"nActEms059::DamageSleepFlyLoop",
77A7D3A1,CRC2,FFFFFFFF,"nActEms059::DamageStunFly",
5BF335A8,CRC2,FFFFFFFF,"nActEms059::DieFly",
BDFCB07B,CRC2,FFFFFFFF,"nActEms059::RopeAccepting",
D723915,CRC2,FFFFFFFF,"nActEms059::DamageSonicVoice",
746E3E3B,CRC2,FFFFFFFF,"nActEms059::DamageChainSonicVoice",
96F96868,CRC2,FFFFFFFF,"nActEms059::DamagePrevTaxiSonicVoice",
7DE2A8F6,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseStartLowL",
87ED9595,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseStartLowR",
16EC03F0,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseStartHighL",
ECE33E93,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseStartHighR",
89BE3138,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseTurningL",
73B10C5B,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseTurningR",
6BC1D016,CRC2,FFFFFFFF,"nActEms059::ShearchCorpseLanding",
1874E220,CRC2,FFFFFFFF,"nActEms059::AntHouseLanding",
BF075850,CRC2,FFFFFFFF,"nActEms059::AntHouseTakeOff",
97E1C315,CRC2,FFFFFFFF,"nActEms059::AntHouseSearch",
49FE2FB,CRC2,FFFFFFFF,"nActEms059::AntHouseGrooming",
4494441F,CRC2,FFFFFFFF,"nActEms060::CrossShoot",
6CE6B988,CRC2,FFFFFFFF,"nActEms060::SaltireShoot",
7A920550,CRC2,FFFFFFFF,"nActEms060::FullShoot",
E47EA1D7,CRC2,FFFFFFFF,"nActEms060::Dummy01",
7D77F06D,CRC2,FFFFFFFF,"nActEms060::Dummy02",
A70C0FB,CRC2,FFFFFFFF,"nActEms060::Dummy03",
94145558,CRC2,FFFFFFFF,"nActEms060::Dummy04",
E31365CE,CRC2,FFFFFFFF,"nActEms060::Dummy05",
7A1A3474,CRC2,FFFFFFFF,"nActEms060::Dummy06",
B5A8816,CRC2,FFFFFFFF,"nActEms060::Idle",
AA90BEE6,CRC2,FFFFFFFF,"nActEms060::Wait",
911715B7,CRC2,FFFFFFFF,"nActEms061::Search",
F4AFD545,CRC2,FFFFFFFF,"nActEms061::Sniff",
20F4266E,CRC2,FFFFFFFF,"nActEms061::BattleStart",
62D7F035,CRC2,FFFFFFFF,"nActEms061::NikuyakiFailure",
2816C135,CRC2,FFFFFFFF,"nActEms061::MinCloseAttack",
944178A9,CRC2,FFFFFFFF,"nActEms061::CloseAttack",
F20AE29D,CRC2,FFFFFFFF,"nActEms061::BombThrow",
D9F08AEA,CRC2,FFFFFFFF,"nActEms061::KnifeThrow",
AD2D83A2,CRC2,FFFFFFFF,"nActEms061::Idle",
24885008,CRC2,FFFFFFFF,"nActEms061::IdleCombatWait",
6F8CD9A8,CRC2,FFFFFFFF,"nActEms061::Idle4LegWait",
30FBE48A,CRC2,FFFFFFFF,"nActEms061::IdleGround",
B4B7C9F3,CRC2,FFFFFFFF,"nActEms061::IdleGroundOtomo",
FC984CE2,CRC2,FFFFFFFF,"nActEms061::Walk",
E7AFEAA2,CRC2,FFFFFFFF,"nActEms061::Run",
EA67EBB7,CRC2,FFFFFFFF,"nActEms061::Dash",
512923F0,CRC2,FFFFFFFF,"nActEms061::Turn",
72589252,CRC2,FFFFFFFF,"nActEms061::BattleTurn",
880FD38B,CRC2,FFFFFFFF,"nActEms061::StepForward",
654EB8EF,CRC2,FFFFFFFF,"nActEms061::StepBack",
72E79EB0,CRC2,FFFFFFFF,"nActEms061::StepLeft",
EEC84006,CRC2,FFFFFFFF,"nActEms061::StepRight",
D6BA30A1,CRC2,FFFFFFFF,"nActEms061::Jump",
7B2FA624,CRC2,FFFFFFFF,"nActEms061::DigWarp",
1759BE42,CRC2,FFFFFFFF,"nActEms061::InGround",
A5E1B6,CRC2,FFFFFFFF,"nActEms061::OutGround",
9F3D3DFB,CRC2,FFFFFFFF,"nActEms061::Dance",
5E679EF,CRC2,FFFFFFFF,"nActEms061::SonobaDance",
84DF0F2D,CRC2,FFFFFFFF,"nActEms061::PowerUpDance",
2B76998,CRC2,FFFFFFFF,"nActEms061::MoveDance",
97092F7,CRC2,FFFFFFFF,"nActEms061::Threat",
9D240931,CRC2,FFFFFFFF,"nActEms061::KnifeThrowStart",
2810299A,CRC2,FFFFFFFF,"nActEms061::DamageLow",
92B67AAD,CRC2,FFFFFFFF,"nActEms061::DamageHigh",
DE7506A9,CRC2,FFFFFFFF,"nActEms061::DamageSmash",
6E34E491,CRC2,FFFFFFFF,"nActEms061::DamageSleep",
2087BCB7,CRC2,FFFFFFFF,"nActEms061::DamageSleepEnd",
9C1B37FD,CRC2,FFFFFFFF,"nActEms061::DamageSleepAir",
258E4456,CRC2,FFFFFFFF,"nActEms061::DamageSleepAirLoop",
9B59E62E,CRC2,FFFFFFFF,"nActEms061::DamageParalyse",
532CF142,CRC2,FFFFFFFF,"nActEms061::DamageParalyseAir",
6E618F7D,CRC2,FFFFFFFF,"nActEms061::DamageParalyseAirLoop",
CEC9793E,CRC2,FFFFFFFF,"nActEms061::DamageFlash",
49DC57F6,CRC2,FFFFFFFF,"nActEms061::DamageFlashAir",
C85A6FA5,CRC2,FFFFFFFF,"nActEms061::DamageFlashAirLoop",
90C74FF6,CRC2,FFFFFFFF,"nActEms061::DamageStun",
B8C42C22,CRC2,FFFFFFFF,"nActEms061::DamageStunAir",
71699C09,CRC2,FFFFFFFF,"nActEms061::DamageStunAirLoop",
42B8CA06,CRC2,FFFFFFFF,"nActEms061::DamageWind",
845DF591,CRC2,FFFFFFFF,"nActEms061::DamageEarthquake",
8EA1B1B5,CRC2,FFFFFFFF,"nActEms061::Die",
B8C2D484,CRC2,FFFFFFFF,"nActEms061::DieSmash",
E4F617FB,CRC2,FFFFFFFF,"nActEms061::DieAir",
8F41A123,CRC2,FFFFFFFF,"nActEms061::SearchGround",
B7A053F7,CRC2,FFFFFFFF,"nActEms061::SearchGroundForLvUp",
6EA31713,CRC2,FFFFFFFF,"nActEms061::LevelUpStart",
5186DB88,CRC2,FFFFFFFF,"nActEms061::OutGroundLevelUp",
9CC5993F,CRC2,FFFFFFFF,"nActEms062::Idle",
DA2A6B9,CRC2,FFFFFFFF,"nActEms062::Damage",
6D60A68C,CRC2,FFFFFFFF,"nActEms062::DamageNoMove",
DD9C6845,CRC2,FFFFFFFF,"nActEms062_02::Idle",
12C8B416,CRC2,FFFFFFFF,"nActEms062_02::Damage",
DCEB327F,CRC2,FFFFFFFF,"nActEms062_02::DamageNoMove",
D3F399B0,CRC2,FFFFFFFF,"nCamTransparent::cTransparentParam",
CC119332,CRC2,FFFFFFFF,"nTimelineParam::cCharaMotion",
5F9D523C,CRC2,FFFFFFFF,"nTimelineParam::Em027Motion",
E6D4A92,CRC2,FFFFFFFF,"nTimelineParam::Em045Motion",
FE8C6511,CRC2,FFFFFFFF,"nTimelineParam::Em103Motion",
ACB44AB6,CRC2,FFFFFFFF,"nTimelineParam::Em106Motion",
5E6521A1,CRC2,FFFFFFFF,"nEmDtTune::cEm106ShellConstData",
